name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredient_categories\` has multiple permissive policies for role \`anon\` for action \`INSERT\`. Policies include \`{""Managers can manage ingredient categories"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredient_categories"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredient_categories_anon_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredient_categories\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{""Managers can manage ingredient categories"",""Tenant isolation"",""Users can view ingredient categories""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredient_categories"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredient_categories_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredient_categories\` has multiple permissive policies for role \`anon\` for action \`UPDATE\`. Policies include \`{""Managers can manage ingredient categories"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredient_categories"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredient_categories_anon_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredient_categories\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{""Managers can manage ingredient categories"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredient_categories"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredient_categories_authenticated_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredient_categories\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{""Managers can manage ingredient categories"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredient_categories"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredient_categories_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredient_categories\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Managers can manage ingredient categories"",""Tenant isolation"",""Users can view ingredient categories""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredient_categories"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredient_categories_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredient_categories\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{""Managers can manage ingredient categories"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredient_categories"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredient_categories_authenticated_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredient_categories\` has multiple permissive policies for role \`authenticator\` for action \`DELETE\`. Policies include \`{""Managers can manage ingredient categories"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredient_categories"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredient_categories_authenticator_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredient_categories\` has multiple permissive policies for role \`authenticator\` for action \`INSERT\`. Policies include \`{""Managers can manage ingredient categories"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredient_categories"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredient_categories_authenticator_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredient_categories\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{""Managers can manage ingredient categories"",""Tenant isolation"",""Users can view ingredient categories""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredient_categories"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredient_categories_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredient_categories\` has multiple permissive policies for role \`authenticator\` for action \`UPDATE\`. Policies include \`{""Managers can manage ingredient categories"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredient_categories"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredient_categories_authenticator_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredient_categories\` has multiple permissive policies for role \`dashboard_user\` for action \`DELETE\`. Policies include \`{""Managers can manage ingredient categories"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredient_categories"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredient_categories_dashboard_user_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredient_categories\` has multiple permissive policies for role \`dashboard_user\` for action \`INSERT\`. Policies include \`{""Managers can manage ingredient categories"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredient_categories"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredient_categories_dashboard_user_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredient_categories\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{""Managers can manage ingredient categories"",""Tenant isolation"",""Users can view ingredient categories""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredient_categories"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredient_categories_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredient_categories\` has multiple permissive policies for role \`dashboard_user\` for action \`UPDATE\`. Policies include \`{""Managers can manage ingredient categories"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredient_categories"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredient_categories_dashboard_user_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredients\` has multiple permissive policies for role \`anon\` for action \`DELETE\`. Policies include \`{""Managers can manage ingredients"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredients_anon_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredients\` has multiple permissive policies for role \`anon\` for action \`INSERT\`. Policies include \`{""Managers can manage ingredients"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredients_anon_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredients\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{""Managers can manage ingredients"",""Tenant isolation"",""Users can view ingredients in their tenant""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredients_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredients\` has multiple permissive policies for role \`anon\` for action \`UPDATE\`. Policies include \`{""Managers can manage ingredients"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredients_anon_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredients\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{""Managers can manage ingredients"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredients_authenticated_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredients\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{""Managers can manage ingredients"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredients_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredients\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Managers can manage ingredients"",""Tenant isolation"",""Users can view ingredients in their tenant""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredients_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredients\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{""Managers can manage ingredients"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredients_authenticated_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredients\` has multiple permissive policies for role \`authenticator\` for action \`DELETE\`. Policies include \`{""Managers can manage ingredients"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredients_authenticator_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredients\` has multiple permissive policies for role \`authenticator\` for action \`INSERT\`. Policies include \`{""Managers can manage ingredients"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredients_authenticator_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredients\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{""Managers can manage ingredients"",""Tenant isolation"",""Users can view ingredients in their tenant""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredients_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredients\` has multiple permissive policies for role \`authenticator\` for action \`UPDATE\`. Policies include \`{""Managers can manage ingredients"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredients_authenticator_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredients\` has multiple permissive policies for role \`dashboard_user\` for action \`DELETE\`. Policies include \`{""Managers can manage ingredients"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredients_dashboard_user_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredients\` has multiple permissive policies for role \`dashboard_user\` for action \`INSERT\`. Policies include \`{""Managers can manage ingredients"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredients_dashboard_user_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredients\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{""Managers can manage ingredients"",""Tenant isolation"",""Users can view ingredients in their tenant""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredients_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ingredients\` has multiple permissive policies for role \`dashboard_user\` for action \`UPDATE\`. Policies include \`{""Managers can manage ingredients"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ingredients_dashboard_user_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.modules\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{""Modules are readable by authenticated users"",""Platform admins can manage modules""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""modules"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_modules_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.modules\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Modules are readable by authenticated users"",""Platform admins can manage modules""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""modules"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_modules_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.modules\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{""Modules are readable by authenticated users"",""Platform admins can manage modules""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""modules"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_modules_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.modules\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{""Modules are readable by authenticated users"",""Platform admins can manage modules""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""modules"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_modules_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.overhead_settings\` has multiple permissive policies for role \`anon\` for action \`DELETE\`. Policies include \`{""Managers can manage overhead settings"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""overhead_settings"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_overhead_settings_anon_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.overhead_settings\` has multiple permissive policies for role \`anon\` for action \`INSERT\`. Policies include \`{""Managers can manage overhead settings"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""overhead_settings"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_overhead_settings_anon_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.overhead_settings\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{""Managers can manage overhead settings"",""Tenant isolation"",""Users can view overhead settings""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""overhead_settings"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_overhead_settings_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.overhead_settings\` has multiple permissive policies for role \`anon\` for action \`UPDATE\`. Policies include \`{""Managers can manage overhead settings"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""overhead_settings"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_overhead_settings_anon_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.overhead_settings\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{""Managers can manage overhead settings"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""overhead_settings"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_overhead_settings_authenticated_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.overhead_settings\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{""Managers can manage overhead settings"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""overhead_settings"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_overhead_settings_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.overhead_settings\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Managers can manage overhead settings"",""Tenant isolation"",""Users can view overhead settings""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""overhead_settings"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_overhead_settings_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.overhead_settings\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{""Managers can manage overhead settings"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""overhead_settings"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_overhead_settings_authenticated_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.overhead_settings\` has multiple permissive policies for role \`authenticator\` for action \`DELETE\`. Policies include \`{""Managers can manage overhead settings"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""overhead_settings"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_overhead_settings_authenticator_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.overhead_settings\` has multiple permissive policies for role \`authenticator\` for action \`INSERT\`. Policies include \`{""Managers can manage overhead settings"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""overhead_settings"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_overhead_settings_authenticator_INSERT
